"","GEOID","full_geoid","male_white_age18to19","male_white_age20to24","male_white_age25to29","male_white_age30to34","male_white_age35to44","male_white_age45to54","male_white_age55to64","male_white_age65to74","male_white_age75to84","male_white_age85over","female_white_age18to19","female_white_age20to24","female_white_age25to29","female_white_age30to34","female_white_age35to44","female_white_age45to54","female_white_age55to64","female_white_age65to74","female_white_age75to84","female_white_age85over","male_black_age18to19","male_black_age20to24","male_black_age25to29","male_black_age30to34","male_black_age35to44","male_black_age45to54","male_black_age55to64","male_black_age65to74","male_black_age75to84","male_black_age85over","female_black_age18to19","female_black_age20to24","female_black_age25to29","female_black_age30to34","female_black_age35to44","female_black_age45to54","female_black_age55to64","female_black_age65to74","female_black_age75to84","female_black_age85over","male_aian_age18to19","male_aian_age20to24","male_aian_age25to29","male_aian_age30to34","male_aian_age35to44","male_aian_age45to54","male_aian_age55to64","male_aian_age65to74","male_aian_age75to84","male_aian_age85over","female_aian_age18to19","female_aian_age20to24","female_aian_age25to29","female_aian_age30to34","female_aian_age35to44","female_aian_age45to54","female_aian_age55to64","female_aian_age65to74","female_aian_age75to84","female_aian_age85over","male_asian_age18to19","male_asian_age20to24","male_asian_age25to29","male_asian_age30to34","male_asian_age35to44","male_asian_age45to54","male_asian_age55to64","male_asian_age65to74","male_asian_age75to84","male_asian_age85over","female_asian_age18to19","female_asian_age20to24","female_asian_age25to29","female_asian_age30to34","female_asian_age35to44","female_asian_age45to54","female_asian_age55to64","female_asian_age65to74","female_asian_age75to84","female_asian_age85over","male_nhpi_age18to19","male_nhpi_age20to24","male_nhpi_age25to29","male_nhpi_age30to34","male_nhpi_age35to44","male_nhpi_age45to54","male_nhpi_age55to64","male_nhpi_age65to74","male_nhpi_age75to84","male_nhpi_age85over","female_nhpi_age18to19","female_nhpi_age20to24","female_nhpi_age25to29","female_nhpi_age30to34","female_nhpi_age35to44","female_nhpi_age45to54","female_nhpi_age55to64","female_nhpi_age65to74","female_nhpi_age75to84","female_nhpi_age85over","male_other_age18to19","male_other_age20to24","male_other_age25to29","male_other_age30to34","male_other_age35to44","male_other_age45to54","male_other_age55to64","male_other_age65to74","male_other_age75to84","male_other_age85over","female_other_age18to19","female_other_age20to24","female_other_age25to29","female_other_age30to34","female_other_age35to44","female_other_age45to54","female_other_age55to64","female_other_age65to74","female_other_age75to84","female_other_age85over","male_mixed_age18to19","male_mixed_age20to24","male_mixed_age25to29","male_mixed_age30to34","male_mixed_age35to44","male_mixed_age45to54","male_mixed_age55to64","male_mixed_age65to74","male_mixed_age75to84","male_mixed_age85over","female_mixed_age18to19","female_mixed_age20to24","female_mixed_age25to29","female_mixed_age30to34","female_mixed_age35to44","female_mixed_age45to54","female_mixed_age55to64","female_mixed_age65to74","female_mixed_age75to84","female_mixed_age85over","male_w_nothisp_age18to19","male_w_nothisp_age20to24","male_w_nothisp_age25to29","male_w_nothisp_age30to34","male_w_nothisp_age35to44","male_w_nothisp_age45to54","male_w_nothisp_age55to64","male_w_nothisp_age65to74","male_w_nothisp_age75to84","male_w_nothisp_age85over","female_w_nothisp_age18to19","female_w_nothisp_age20to24","female_w_nothisp_age25to29","female_w_nothisp_age30to34","female_w_nothisp_age35to44","female_w_nothisp_age45to54","female_w_nothisp_age55to64","female_w_nothisp_age65to74","female_w_nothisp_age75to84","female_w_nothisp_age85over","male_hisp_age18to19","male_hisp_age20to24","male_hisp_age25to29","male_hisp_age30to34","male_hisp_age35to44","male_hisp_age45to54","male_hisp_age55to64","male_hisp_age65to74","male_hisp_age75to84","male_hisp_age85over","female_hisp_age18to19","female_hisp_age20to24","female_hisp_age25to29","female_hisp_age30to34","female_hisp_age35to44","female_hisp_age45to54","female_hisp_age55to64","female_hisp_age65to74","female_hisp_age75to84","female_hisp_age85over","BLACK_FEMALE","BLACK_MALE","BLACK_TOTAL","BLACK_18_to_24","BLACK_25_to_34","BLACK_35_to_44","BLACK_45_to_54","BLACK_55_to_64","BLACK_65_over","HISP_FEMALE","HISP_MALE","HISP_TOTAL","HISP_18_to_24","HISP_25_to_34","HISP_35_to_44","HISP_45_to_54","HISP_55_to_64","HISP_65_over","UNDERREP_FEMALE","UNDERREP_MALE","UNDERREP_TOTAL","UNDERREP_18_to_24","UNDERREP_25_to_34","UNDERREP_35_to_44","UNDERREP_45_to_54","UNDERREP_55_to_64","UNDERREP_65_over"
"567","54942","ZCTA5 54942",134,141,82,309,715,788,709,373,104,21,53,86,237,321,845,776,815,257,171,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,21,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,16,15,0,0,0,0,134,141,82,309,693,788,709,373,104,21,53,86,237,321,845,776,815,257,171,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,39,24,0,0,15,0,0,0,22,22,0,0,22,0,0,0,15,46,61,24,0,22,15,0,0
"568","54944","ZCTA5 54944",112,235,320,167,615,689,643,399,144,58,47,221,253,204,598,619,696,403,248,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,10,0,8,0,0,0,0,6,19,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,112,235,317,167,609,689,639,399,144,58,47,214,253,204,590,612,696,403,248,47,0,0,3,0,13,0,4,0,0,0,0,7,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,46,7,3,21,15,4,0,30,16,46,7,3,21,15,4,0
"569","54948","ZCTA5 54948",3,4,4,7,0,28,27,13,10,4,3,0,0,1,11,24,32,18,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,0,28,27,13,10,4,3,0,0,1,11,20,32,18,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,4,0,0,0,4,0,0
"570","54963","ZCTA5 54963",102,186,162,134,461,606,489,442,173,28,62,211,88,166,504,453,412,369,156,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,5,0,2,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,102,186,162,134,439,606,481,442,173,28,62,211,88,157,504,453,412,369,156,112,0,0,0,0,22,0,8,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,37,0,9,28,0,8,0,15,22,37,0,9,28,0,8,0
"571","54968","ZCTA5 54968",19,41,68,53,123,192,229,194,103,36,15,48,64,49,130,201,221,247,94,44,0,0,0,0,0,27,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,68,53,123,192,229,194,98,36,15,48,64,49,130,201,221,242,94,44,0,2,0,0,0,3,0,0,5,0,1,1,0,0,0,0,0,5,0,0,0,35,35,0,0,0,27,0,8,7,10,17,4,0,0,3,0,10,7,45,52,4,0,0,30,0,18
"572","54971","ZCTA5 54971",234,283,335,259,501,695,760,476,221,110,213,357,235,265,517,734,760,576,454,387,7,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,7,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,16,4,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,19,6,0,0,0,2,4,0,0,0,222,283,322,256,501,655,716,472,221,110,187,337,226,265,491,718,745,569,454,387,12,0,26,3,0,40,44,4,0,0,26,26,9,0,32,16,15,7,0,0,0,30,30,19,0,0,0,11,11,116,85,201,64,38,32,56,59,11,116,115,231,83,38,32,56,70,22
"573","54985","ZCTA5 54985",0,55,92,82,192,80,69,19,6,0,0,0,0,34,43,21,0,0,0,0,0,36,18,19,89,49,27,0,0,0,0,4,0,0,0,9,0,0,0,0,0,36,18,19,89,49,27,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,78,82,172,68,43,19,6,0,0,0,0,34,43,21,0,0,0,0,0,13,14,6,26,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,13,211,224,40,37,89,58,27,0,0,71,71,13,20,26,12,26,0,13,282,295,53,57,115,70,53,0
"574","54909","ZCTA5 54909",16,61,49,57,115,167,137,135,34,11,17,41,28,49,153,166,137,116,29,8,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,57,49,48,112,166,133,135,33,11,13,41,27,41,148,164,131,114,29,8,0,4,0,21,12,1,4,0,1,0,4,0,1,16,11,2,6,2,0,0,1,7,8,0,0,5,3,0,0,36,39,75,8,38,23,3,10,3,37,46,83,8,38,28,6,10,3
"575","54915","ZCTA5 54915",375,1042,1216,1031,2461,2829,2718,1430,617,268,305,1077,1400,996,2703,2924,2411,1711,999,473,0,76,83,51,79,21,27,0,0,0,54,39,28,17,59,82,12,0,0,0,0,76,83,51,79,21,27,0,0,0,54,39,28,17,59,82,12,0,0,0,14,86,147,98,137,152,108,15,29,8,0,162,28,58,204,273,114,58,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,36,95,76,31,59,0,0,0,0,0,29,56,25,20,17,0,0,0,17,32,41,7,73,23,0,17,0,0,46,24,12,8,21,0,0,0,0,0,362,911,1216,971,2224,2761,2675,1420,617,268,243,1015,1332,956,2468,2857,2371,1711,982,473,13,159,52,116,313,86,102,10,0,0,62,62,101,104,269,87,57,0,17,0,279,310,589,169,179,138,103,39,0,702,749,1451,296,373,582,173,159,27,981,1059,2040,465,552,720,276,198,27
"576","54947","ZCTA5 54947",11,65,128,34,118,233,210,133,70,19,13,44,49,42,122,217,225,117,46,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,10,0,0,0,2,0,0,0,0,11,61,124,34,114,233,210,133,70,19,13,44,47,42,122,215,225,117,46,26,0,4,4,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,4,12,16,4,6,4,2,0,0,4,12,16,4,6,4,2,9,0
"577","54822","ZCTA5 54822",32,85,123,99,322,248,357,276,90,20,26,113,105,117,256,285,373,245,132,23,0,0,0,0,46,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,2,3,8,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,6,0,5,6,0,0,32,85,123,99,305,248,354,276,90,20,26,107,105,117,256,285,373,245,132,23,0,0,0,0,17,5,3,0,0,0,0,6,0,0,0,7,0,0,0,0,9,54,63,9,0,46,8,0,0,13,22,35,6,0,17,12,3,0,22,76,98,15,0,63,20,3,0
"578","54159","ZCTA5 54159",18,11,26,18,56,114,98,106,40,17,0,18,28,31,18,110,138,95,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,18,11,26,18,56,114,98,106,40,17,0,18,28,31,18,105,138,95,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,5,0,5,0,0,10,0,10,0,5,0,5,0,0
"579","54165","ZCTA5 54165",59,266,208,233,326,611,471,343,111,70,67,196,158,179,497,589,590,269,178,205,0,17,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,4,0,4,3,5,3,0,0,0,59,266,206,206,321,605,471,336,111,70,67,188,158,179,461,589,590,269,174,205,0,0,2,27,5,6,11,7,0,0,0,8,0,0,36,0,0,0,4,0,0,36,36,17,0,19,0,0,0,48,47,95,8,29,41,6,11,11,48,83,131,25,29,60,6,11,11
"580","54170","ZCTA5 54170",39,84,90,68,205,265,333,189,56,12,34,114,69,75,228,264,254,168,77,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,10,20,3,0,0,6,0,0,6,0,0,5,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,84,89,66,202,262,333,186,56,12,27,114,69,75,228,261,249,166,77,39,2,20,2,11,13,23,3,3,0,6,7,0,6,0,9,18,5,2,10,0,0,0,0,0,0,0,0,0,0,52,80,132,29,19,22,41,8,21,52,80,132,29,19,22,41,8,21
"581","54632","ZCTA5 54632",23,25,37,24,41,81,108,87,37,10,15,37,17,19,33,104,106,68,25,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,7,0,0,0,0,23,25,37,21,41,81,108,87,37,10,15,36,15,19,33,104,104,68,25,6,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,0,6,3,9,1,5,0,3,2,0,6,3,9,1,5,0,3,7,0
"582","54635","ZCTA5 54635",9,52,68,42,69,128,167,110,47,29,10,56,50,47,58,118,147,93,55,20,0,18,0,0,0,0,2,0,0,0,0,18,0,0,18,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,52,68,41,69,128,163,104,47,27,10,56,50,47,58,118,146,93,55,19,5,0,0,1,0,5,4,6,0,2,0,0,8,0,0,8,1,0,0,1,36,18,54,36,0,18,0,2,0,17,19,36,5,9,0,13,5,9,53,37,90,41,9,18,13,7,9
"583","54636","ZCTA5 54636",107,220,347,372,886,1106,771,522,265,84,144,354,303,479,858,937,784,709,331,77,15,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,25,0,0,0,15,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,25,0,0,0,25,46,0,41,35,45,0,0,0,0,0,0,65,34,68,50,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,74,0,0,12,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,36,0,15,0,0,0,0,107,220,347,372,877,1106,771,522,265,84,144,354,303,479,844,937,784,709,331,77,0,0,0,0,64,0,0,74,0,0,0,0,0,0,14,0,0,0,0,0,10,25,35,25,0,0,10,25,0,14,138,152,0,0,78,0,0,74,24,163,187,25,0,78,10,25,74
"584","54644","ZCTA5 54644",22,51,50,28,95,72,126,87,26,12,0,34,43,16,112,71,164,52,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,50,28,95,72,126,87,26,12,0,34,43,16,112,71,164,52,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","54950","ZCTA5 54950",23,64,25,102,130,210,217,171,82,26,28,26,71,72,126,155,219,171,94,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,4,4,0,1,0,0,1,0,0,4,0,0,0,0,0,23,64,25,102,130,210,217,171,82,26,28,21,71,72,124,155,219,171,94,52,0,0,0,0,0,0,0,6,0,0,0,5,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17,5,0,2,4,3,6,11,6,17,5,0,2,4,3,6
"586","54653","ZCTA5 54653",6,16,35,42,55,59,55,19,8,4,4,36,30,42,60,56,55,19,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,35,42,55,59,55,19,8,4,4,36,30,42,60,46,55,19,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,10,0,10,0,0,0,10,0,0
"587","54563","ZCTA5 54563",3,7,20,7,57,46,61,47,28,18,4,15,23,19,50,40,50,45,41,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,7,57,46,61,47,28,18,4,15,23,19,50,40,50,45,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0
"588","54623","ZCTA5 54623",24,68,42,56,69,228,143,82,111,7,8,25,51,53,142,160,128,126,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,65,42,56,69,228,143,82,111,7,8,25,51,53,142,151,128,126,47,20,8,3,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,26,14,0,0,12,0,0,12,14,26,14,0,0,12,0,0
"589","54628","ZCTA5 54628",4,0,12,12,62,62,133,87,53,24,4,3,8,14,51,40,109,94,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,12,12,62,62,133,87,53,24,4,3,8,14,51,40,109,94,34,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0
"590","54650","ZCTA5 54650",98,739,531,498,1285,1282,1644,1341,482,203,180,480,710,568,1453,1551,1700,1278,666,491,0,74,0,0,48,13,0,0,0,0,49,0,5,20,0,0,0,10,0,0,0,74,0,0,48,13,0,0,0,0,49,0,5,20,0,0,0,10,0,0,0,91,109,50,201,70,27,0,0,40,0,93,68,146,68,57,49,18,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,57,17,0,0,0,0,0,0,18,0,0,26,9,0,27,0,0,0,0,65,0,26,69,0,13,0,0,0,98,718,531,498,1261,1270,1644,1321,482,203,180,480,710,568,1441,1533,1680,1278,666,491,0,21,0,0,33,12,0,20,0,0,14,0,57,17,12,18,20,0,0,0,84,135,219,123,25,48,13,0,10,118,86,204,35,74,45,30,20,20,202,221,423,158,99,93,43,20,30
"591","54657","ZCTA5 54657",14,3,5,9,18,30,28,22,4,4,6,13,10,4,12,38,32,18,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,9,18,30,28,22,4,4,6,13,10,4,12,38,32,18,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,3,0,1
"592","54670","ZCTA5 54670",16,50,30,50,90,94,137,44,29,8,22,22,48,25,93,80,98,71,17,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,0,0,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,16,50,30,50,90,94,137,44,29,8,22,22,48,25,93,80,98,71,17,8,0,0,0,5,6,0,0,1,0,0,0,2,5,4,10,0,1,0,0,0,11,1,12,0,0,10,0,0,2,21,12,33,2,14,16,0,1,1,32,13,45,2,14,26,0,1,3
"593","54720","ZCTA5 54720",25,401,361,259,478,415,374,262,219,105,36,132,207,219,452,464,435,382,193,109,0,0,0,0,0,24,0,0,0,0,0,0,0,30,0,0,7,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,30,0,0,7,0,0,0,16,0,31,0,0,0,60,0,0,0,0,0,29,42,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,16,0,0,26,0,0,0,0,0,25,401,332,235,434,415,374,262,219,105,36,132,179,193,439,464,435,382,193,109,0,0,29,24,44,0,0,0,0,0,0,0,41,26,13,0,0,0,0,0,30,24,54,0,30,0,24,7,0,80,97,177,0,120,57,0,0,0,110,121,231,0,150,57,24,7,0
