"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","UNDERREP_TOTAL","UNDERREP_FEMALE_TOTAL","UNDERREP_MALE","UNDERREP_LESS_HS_TOTAL","UNDERREP_HS_TOTAL","UNDERREP_SOME_COLLEGE_TOTAL","UNDERREP_COLLEGE_TOTAL"
"638","54465","ZCTA5 54465",231,27,119,63,22,221,10,112,77,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,27,119,63,22,221,10,112,77,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0
"639","54470","ZCTA5 54470",732,64,382,179,107,686,46,291,225,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,8,0,6,3,3,0,0,7,2,0,5,0,729,64,379,179,107,677,39,291,223,124,6,0,6,0,0,19,9,0,10,0,0,0,0,0,0,0,0,25,19,6,9,6,10,0,25,19,6,9,6,10,0
"640","54473","ZCTA5 54473",928,97,510,196,125,941,68,440,252,181,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,3,0,0,3,0,1,2,0,0,0,0,0,0,904,81,502,196,125,935,68,437,252,178,29,16,8,5,0,9,0,6,0,3,0,0,0,0,0,0,0,38,9,29,16,14,5,3,38,9,29,16,14,5,3
"641","54480","ZCTA5 54480",420,49,234,99,38,409,39,195,113,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,10,0,10,0,0,6,0,6,0,0,0,0,0,0,0,410,39,234,99,38,397,37,195,113,52,15,10,5,0,0,22,2,10,0,10,0,0,0,0,0,0,0,37,22,15,12,15,0,10,37,22,15,12,15,0,10
"642","54481","ZCTA5 54481",7563,512,2247,2034,2770,7458,299,1947,2252,2960,77,18,10,42,7,28,0,25,3,0,14,0,14,0,0,0,0,0,0,0,329,93,56,60,120,273,38,46,44,145,0,0,0,0,0,0,0,0,0,0,88,33,36,7,12,82,26,0,9,47,95,3,27,59,6,59,0,15,12,32,7453,486,2232,2017,2718,7377,295,1947,2218,2917,198,59,51,24,64,163,30,0,43,90,105,28,77,18,35,45,7,361,163,198,89,51,67,154,466,191,275,107,86,112,161
"643","54490","ZCTA5 54490",321,61,128,92,40,277,31,105,92,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,299,43,128,88,40,258,27,90,92,49,22,18,0,4,0,19,4,15,0,0,0,0,0,0,0,0,0,41,19,22,22,15,4,0,41,19,22,22,15,4,0
"644","54498","ZCTA5 54498",729,227,259,193,50,665,144,284,172,65,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,1,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,17,0,5,12,0,726,224,259,193,50,660,144,279,172,65,3,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,8,5,3,3,5,0,0,8,5,3,3,5,0,0
"645","54512","ZCTA5 54512",376,16,93,126,141,364,18,106,134,106,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,376,16,93,126,141,359,13,106,134,106,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,5,5,0,5,0,0,0
"646","54521","ZCTA5 54521",3014,225,1030,973,786,2994,164,897,1034,899,5,0,5,0,0,0,0,0,0,0,24,0,0,24,0,24,4,20,0,0,1,0,1,0,0,24,1,11,0,12,0,0,0,0,0,4,0,0,0,4,8,3,5,0,0,0,0,0,0,0,12,3,9,0,0,37,2,0,23,12,2981,225,1017,953,786,2942,156,873,1020,893,38,0,18,20,0,59,10,29,14,6,5,0,5,0,5,0,0,97,59,38,10,47,34,6,102,59,43,10,52,34,6
"647","54545","ZCTA5 54545",304,20,91,60,133,343,2,85,134,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,304,20,91,60,133,343,2,85,134,122,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,4,0,0,0,0,4
"648","54547","ZCTA5 54547",572,54,160,231,127,530,16,145,245,124,3,0,0,0,3,1,0,0,0,1,12,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,2,0,8,0,8,0,0,0,0,0,0,0,562,54,150,231,127,526,16,143,243,124,13,0,12,1,0,7,0,3,4,0,4,1,3,0,0,0,4,20,7,13,0,15,5,0,24,8,16,0,15,5,4
"649","54565","ZCTA5 54565",20,6,2,6,6,16,2,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,2,6,6,16,2,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","54566","ZCTA5 54566",402,73,160,128,41,405,42,185,112,66,0,0,0,0,0,0,0,0,0,0,43,5,17,21,0,64,32,23,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,5,0,5,0,0,402,73,160,128,41,405,42,185,112,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","54614","ZCTA5 54614",914,54,379,344,137,922,53,271,400,198,1,1,0,0,0,2,0,0,0,2,2,0,0,2,0,10,0,10,0,0,8,0,5,3,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,912,54,377,344,137,919,50,271,400,198,12,0,2,0,10,3,3,0,0,0,3,2,1,1,0,0,2,15,3,12,3,2,0,10,18,5,13,4,2,0,12
"652","54618","ZCTA5 54618",719,88,313,222,96,722,61,242,305,114,12,1,1,10,0,2,0,0,0,2,23,0,0,23,0,6,0,3,3,0,3,0,3,0,0,12,0,5,2,5,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,714,88,309,221,96,714,61,242,300,111,14,0,10,4,0,11,0,0,8,3,14,2,12,1,1,10,2,25,11,14,0,10,12,3,39,13,26,1,11,22,5
"653","54619","ZCTA5 54619",1104,204,442,272,186,1075,175,338,369,193,7,7,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,0,6,0,6,0,6,0,0,1,0,0,1,0,3,2,1,0,0,1099,202,442,269,186,1063,174,338,365,186,38,29,0,9,0,18,1,6,4,7,15,8,7,15,0,0,0,56,18,38,30,6,13,7,71,26,45,45,6,13,7
"654","54624","ZCTA5 54624",566,45,227,215,79,528,30,187,185,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,4,0,4,0,0,3,0,3,0,0,564,45,227,213,79,525,30,187,185,123,2,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,5,3,2,0,0,2,3,5,3,2,0,0,2,3
"655","54630","ZCTA5 54630",1354,111,480,497,266,1484,80,528,504,372,0,0,0,0,0,0,0,0,0,0,13,10,0,3,0,0,0,0,0,0,8,0,4,4,0,19,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,4,0,1350,107,480,497,266,1482,80,528,502,372,4,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,2,4,4,0,2,0,6,2,4,4,0,2,0
"656","54638","ZCTA5 54638",553,96,290,125,42,516,40,176,211,89,4,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,552,96,289,125,42,507,40,175,203,89,1,0,1,0,0,9,0,1,8,0,4,0,4,0,0,4,0,10,9,1,0,2,8,0,14,9,5,0,2,12,0
"657","54645","ZCTA5 54645",19,1,3,9,6,29,3,9,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,3,9,6,29,3,9,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658","54652","ZCTA5 54652",346,55,144,93,54,327,47,120,80,80,1,0,1,0,0,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,55,144,93,54,320,47,116,77,80,8,8,0,0,0,7,0,4,3,0,4,3,1,0,1,0,3,15,7,8,8,4,3,0,19,10,9,8,5,3,3
"659","54658","ZCTA5 54658",915,50,354,344,167,934,38,244,375,277,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,18,0,18,0,0,909,50,354,342,163,929,38,244,375,272,6,0,0,2,4,8,0,3,0,5,0,0,0,0,0,0,0,14,8,6,0,3,2,9,14,8,6,0,3,2,9
"660","54665","ZCTA5 54665",2740,166,1168,770,636,2991,253,1131,796,811,16,7,9,0,0,0,0,0,0,0,7,7,0,0,0,4,0,0,4,0,29,26,0,1,2,27,14,0,5,8,0,0,0,0,0,5,0,5,0,0,10,10,0,0,0,0,0,0,0,0,37,0,16,0,21,56,0,0,50,6,2729,158,1168,767,636,2958,253,1131,766,808,28,25,0,3,0,33,0,0,30,3,16,0,16,7,9,0,0,61,33,28,25,0,33,3,77,33,44,32,9,33,3
"661","54728","ZCTA5 54728",2273,234,897,760,382,2248,195,829,760,464,6,0,2,0,4,11,0,1,10,0,10,0,0,5,5,20,0,18,2,0,5,0,5,0,0,24,0,14,5,5,0,0,0,0,0,0,0,0,0,0,8,2,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2264,234,888,760,382,2234,195,829,746,464,15,0,9,6,0,14,0,0,14,0,17,11,6,0,3,10,4,29,14,15,0,9,20,0,46,25,21,0,12,30,4
"662","54733","ZCTA5 54733",423,40,200,140,43,435,35,180,145,75,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,7,4,3,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,8,0,2,6,0,0,0,0,0,0,422,39,200,140,43,434,34,180,145,75,1,1,0,0,0,8,1,0,7,0,0,0,0,0,0,0,0,9,8,1,2,0,7,0,9,8,1,2,0,7,0
"663","54441","ZCTA5 54441",303,27,79,109,88,323,11,79,120,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,3,303,27,79,109,88,323,11,79,120,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","54488","ZCTA5 54488",424,109,163,115,37,360,41,154,114,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,388,73,163,115,37,357,41,154,111,51,36,36,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,39,3,36,36,0,3,0,39,3,36,36,0,3,0
"665","54494","ZCTA5 54494",8886,521,3470,3054,1841,9536,468,3556,3378,2134,73,35,18,20,0,17,0,3,14,0,40,0,4,22,14,39,2,7,0,30,187,18,106,37,26,229,96,17,87,29,15,0,15,0,0,2,0,0,2,0,77,46,31,0,0,104,104,0,0,0,82,0,33,49,0,83,29,4,50,0,8796,499,3408,3048,1841,9455,468,3520,3348,2119,164,61,97,6,0,185,104,36,30,15,90,17,73,35,21,34,0,349,185,164,165,133,36,15,439,202,237,200,154,70,15
"666","54537","ZCTA5 54537",181,15,99,57,10,153,6,46,73,28,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,181,15,99,57,10,145,6,46,65,28,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,8,8,0,0,0,8,0,8,8,0,0,0,8,0
"667","54548","ZCTA5 54548",1785,85,469,490,741,1927,70,433,709,715,7,0,0,0,7,0,0,0,0,0,33,18,7,8,0,73,0,20,11,42,9,9,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,25,13,6,0,0,0,6,1753,85,469,469,730,1889,70,433,682,704,32,0,0,21,11,38,0,0,27,11,7,0,7,0,0,0,7,70,38,32,0,0,48,22,77,38,39,0,0,48,29
"668","54552","ZCTA5 54552",1551,164,601,512,274,1582,100,654,611,217,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,4,0,4,0,0,8,7,1,0,0,33,1,6,23,3,30,0,0,30,0,19,0,0,19,0,0,0,0,0,0,3,0,2,1,0,16,0,4,7,5,4,0,0,4,0,1521,164,578,505,274,1560,91,654,598,217,30,0,23,7,0,25,9,2,14,0,0,0,0,0,0,0,0,55,25,30,9,25,21,0,55,25,30,9,25,21,0
"669","54555","ZCTA5 54555",1788,150,691,606,341,1646,105,637,568,336,30,0,30,0,0,0,0,0,0,0,14,4,7,3,0,26,0,2,17,7,3,1,0,0,2,11,0,0,0,11,1,0,0,1,0,56,0,0,56,0,1,1,0,0,0,24,0,24,0,0,6,0,1,1,4,16,2,3,4,7,1767,149,684,593,341,1644,105,637,566,336,22,2,7,13,0,28,2,24,2,0,30,0,30,0,30,0,0,50,28,22,4,31,15,0,80,28,52,4,61,15,0
"670","54556","ZCTA5 54556",400,59,177,136,28,382,36,152,140,54,1,0,0,1,0,62,0,62,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,2,0,0,397,58,177,135,27,381,36,151,140,54,3,1,0,1,1,1,0,1,0,0,63,62,1,0,62,1,0,4,1,3,1,1,1,1,67,63,4,1,63,2,1
"671","54568","ZCTA5 54568",1625,105,469,438,613,1884,125,546,688,525,0,0,0,0,0,0,0,0,0,0,44,0,0,44,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,6,0,0,6,0,37,0,37,0,0,38,0,0,38,0,1528,105,469,382,572,1866,125,546,670,525,97,0,0,56,41,24,0,0,24,0,0,0,0,0,0,0,0,121,24,97,0,0,80,41,121,24,97,0,0,80,41
"672","54601","ZCTA5 54601",13309,570,3079,4414,5246,14261,708,3314,4317,5922,277,22,124,64,67,236,16,66,75,79,70,29,0,23,18,67,0,20,45,2,438,27,56,86,269,363,47,74,140,102,0,0,0,0,0,8,0,8,0,0,75,31,9,29,6,80,24,0,53,3,101,0,40,50,11,125,14,43,12,56,13237,561,3077,4378,5221,14118,631,3314,4299,5874,160,40,14,77,29,240,109,0,83,48,513,236,277,38,190,139,146,400,240,160,149,14,160,77,913,476,437,187,204,299,223
"673","54613","ZCTA5 54613",708,118,329,194,67,599,49,234,213,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,7,0,7,0,0,7,4,3,0,0,708,118,329,194,67,599,49,234,213,103,7,0,7,0,0,14,4,0,10,0,0,0,0,0,0,0,0,21,14,7,4,7,10,0,21,14,7,4,7,10,0
"674","54667","ZCTA5 54667",1461,137,546,413,365,1660,175,462,595,428,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,12,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,5,1442,137,546,394,365,1635,165,462,595,413,19,0,0,19,0,25,10,0,0,15,10,0,10,0,0,10,0,44,25,19,10,0,19,15,54,25,29,10,0,29,15
"675","54725","ZCTA5 54725",1013,104,454,266,189,987,61,374,310,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,4,0,0,4,0,3,0,3,0,0,1000,102,446,266,186,981,61,371,307,242,20,2,8,7,3,6,0,3,3,0,0,0,0,0,0,0,0,26,6,20,2,11,10,3,26,6,20,2,11,10,3
"676","54732","ZCTA5 54732",1029,119,500,325,85,977,99,393,352,133,9,9,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,2,4,7,0,1029,119,500,325,85,949,99,365,352,133,0,0,0,0,0,28,0,28,0,0,17,8,9,9,8,0,0,28,28,0,0,28,0,0,45,36,9,9,36,0,0
"677","54734","ZCTA5 54734",306,23,145,85,53,275,8,128,81,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,3,304,23,143,85,53,275,8,128,81,58,2,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,3,2,0,2,0,3,5,3,2,0,2,0,3
"678","54736","ZCTA5 54736",1397,203,543,406,245,1419,103,531,490,295,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,10,0,6,0,4,0,0,0,0,0,0,0,0,0,0,22,17,5,0,0,15,15,0,0,0,13,0,13,0,0,8,0,3,5,0,1355,189,515,406,245,1406,97,526,489,294,64,31,33,0,0,33,21,5,6,1,6,0,6,0,6,0,0,97,33,64,52,38,6,1,103,33,70,52,44,6,1
"679","54738","ZCTA5 54738",1046,54,390,313,289,1070,29,305,378,358,1,0,0,0,1,6,0,0,6,0,0,0,0,0,0,4,0,0,0,4,54,0,16,15,23,18,3,6,4,5,0,0,0,0,0,0,0,0,0,0,37,19,0,15,3,0,0,0,0,0,6,0,2,0,4,0,0,0,0,0,1038,54,390,305,289,1060,29,296,378,357,42,19,0,23,0,10,0,9,0,1,7,6,1,0,0,6,1,52,10,42,19,9,23,1,59,16,43,19,9,29,2
"680","54739","ZCTA5 54739",1732,113,667,588,364,1664,72,440,753,399,3,3,0,0,0,12,0,0,12,0,0,0,0,0,0,2,0,0,2,0,30,3,8,2,17,50,13,23,0,14,0,0,0,0,0,0,0,0,0,0,31,0,27,4,0,5,0,5,0,0,10,0,10,0,0,13,0,0,10,3,1694,82,667,581,364,1615,47,440,740,388,78,31,31,11,5,61,25,10,15,11,15,12,3,3,0,12,0,139,61,78,56,41,26,16,154,73,81,59,41,38,16
"681","54741","ZCTA5 54741",576,137,270,129,40,575,64,271,159,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,1,10,0,10,0,0,575,137,269,129,40,572,64,271,159,78,1,0,1,0,0,6,0,3,0,3,0,0,0,0,0,0,0,7,6,1,0,4,0,3,7,6,1,0,4,0,3
"682","54762","ZCTA5 54762",460,56,228,128,48,423,21,173,156,73,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,1,0,0,459,55,228,128,48,423,21,173,156,73,1,1,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,1,0,1,1,0,0,0,7,0,7,1,6,0,0
"683","54821","ZCTA5 54821",494,47,128,145,174,488,12,190,159,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,494,47,128,145,174,483,12,185,159,127,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,5,5,0,0,5,0,0
"684","54437","ZCTA5 54437",902,237,342,253,70,909,152,323,281,153,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,2,2,16,4,12,0,0,11,1,0,10,0,888,227,339,252,70,904,147,323,281,153,17,10,3,4,0,9,5,0,2,2,0,0,0,0,0,0,0,26,9,17,15,3,6,2,26,9,17,15,3,6,2
"685","54451","ZCTA5 54451",3902,449,1672,1234,547,4055,400,1624,1268,763,4,4,0,0,0,0,0,0,0,0,6,0,4,2,0,9,0,2,3,4,14,0,0,4,10,21,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,84,3,34,41,6,14,1,4,8,1,3875,427,1670,1231,547,4029,385,1617,1264,763,27,22,2,3,0,30,15,11,4,0,4,0,4,4,0,0,0,57,30,27,37,13,7,0,61,30,31,41,13,7,0
"686","54454","ZCTA5 54454",466,34,253,136,43,445,24,178,162,81,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,461,34,253,131,43,445,24,178,162,81,14,0,9,5,0,3,0,3,0,0,2,0,2,0,0,2,0,17,3,14,0,12,5,0,19,3,16,0,12,7,0
"687","54466","ZCTA5 54466",1026,120,513,243,150,976,66,368,359,183,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,3,0,3,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,3,3,0,0,0,5,0,0,2,3,9,0,5,2,2,1016,118,509,243,146,970,64,364,359,183,10,2,4,0,4,9,5,4,0,0,0,0,0,0,0,0,0,19,9,10,7,8,0,4,19,9,10,7,8,0,4
"688","54479","ZCTA5 54479",1195,148,528,383,136,1292,152,470,419,251,3,0,3,0,0,10,0,6,4,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,5,4,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1193,148,526,383,136,1292,152,470,419,251,9,7,2,0,0,0,0,0,0,0,13,10,3,0,9,4,0,9,0,9,7,2,0,0,22,10,12,7,11,4,0
"689","54501","ZCTA5 54501",6928,575,2469,2283,1601,7141,431,2354,2511,1845,79,5,21,53,0,44,44,0,0,0,112,20,55,20,17,49,0,14,35,0,33,0,5,0,28,42,3,17,12,10,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,0,2,7,0,0,0,0,0,0,89,0,1,35,53,6902,575,2455,2273,1599,7126,421,2349,2511,1845,26,0,14,10,2,25,10,6,9,0,123,44,79,49,21,53,0,51,25,26,10,20,19,2,174,69,105,59,41,72,2
"690","54520","ZCTA5 54520",1149,131,462,395,161,1125,88,411,442,184,20,1,8,11,0,0,0,0,0,0,263,61,112,79,11,288,62,95,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,2,2,0,0,0,9,0,3,6,0,29,0,14,10,5,1149,131,462,395,161,1089,88,394,433,174,5,0,5,0,0,36,0,17,9,10,20,0,20,1,8,11,0,41,36,5,0,22,9,10,61,36,25,1,30,20,10
