,GEOID,full_geoid,male_white_total,male_white_less_hs,male_white_hs_grad,male_white_some_college,male_white_bs,female_white_total,female_white_less_hs,female_white_hs_grad,female_white_some_college,female_white_bs,male_black_total,male_black_less_hs,male_black_hs_grad,male_black_some_college,male_black_bs,female_black_total,female_black_less_hs,female_black_hs_grad,female_black_some_college,female_black_bs,male_aian_total,male_aian_less_hs,male_aian_hs_grad,male_aian_some_college,male_aian_bs,female_aian_total,female_aian_less_hs,female_aian_hs_grad,female_aian_some_college,female_aian_bs,male_asian_total,male_asian_less_hs,male_asian_hs_grad,male_asian_some_college,male_asian_bs,female_asian_total,female_asian_less_hs,female_asian_hs_grad,female_asian_some_college,female_asian_bs,male_nhpi_total,male_nhpi_less_hs,male_nhpi_hs_grad,male_nhpi_some_college,male_nhpi_bs,female_nhpi_total,female_nhpi_less_hs,female_nhpi_hs_grad,female_nhpi_some_college,female_nhpi_bs,male_other_total,male_other_less_hs,male_other_hs_grad,male_other_some_college,male_other_bs,female_other_total,female_other_less_hs,female_other_hs_grad,female_other_some_college,female_other_bs,male_mixed_total,male_mixed_less_hs,male_mixed_hs_grad,male_mixed_some_college,male_mixed_bs,female_mixed_total,female_mixed_less_hs,female_mixed_hs_grad,female_mixed_some_college,female_mixed_bs,male_w_nothisp_total,male_w_nothisp_less_hs,male_w_nothisp_hs_grad,male_w_nothisp_some_college,male_w_nothisp_bs,female_w_nothisp_total,female_w_nothisp_less_hs,female_w_nothisp_hs_grad,female_w_nothisp_some_college,female_w_nothisp_bs,male_hisp_total,male_hisp_less_hs,male_hisp_hs_grad,male_hisp_some_college,male_hisp_bs,female_hisp_total,female_hisp_less_hs,female_hisp_hs_grad,female_hisp_some_college,female_hisp_bs,BLACK_TOTAL,BLACK_FEMALE,BLACK_MALE,BLACK_LESS_HS_TOTAL,BLACK_HS_TOTAL,BLACK_SOME_COLLEGE_TOTAL,BLACK_COLLEGE_TOTAL,HISP_TOTAL,HISP_FEMALE,HISP_MALE,HISP_LESS_HS_TOTAL,HISP_HS_TOTAL,HISP_SOME_COLLEGE_TOTAL,HISP_COLLEGE_TOTAL,UNDERREP_TOTAL,UNDERREP_FEMALE,UNDERREP_MALE,UNDERREP_LESS_HS_TOTAL,UNDERREP_HS_TOTAL,UNDERREP_SOME_COLLEGE_TOTAL,UNDERREP_COLLEGE_TOTAL
1257,55079020900,"Census Tract 209, Milwaukee County, Wisconsin",894,11,210,322,351,836,28,165,297,346,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,32,25,0,7,0,32,0,0,32,0,45,0,33,0,12,804,11,177,265,351,760,28,133,266,333,143,0,60,83,0,131,25,50,31,25,1,1,0,1,0,0,0,274,131,143,25,110,114,25,275,132,143,26,110,114,25
1258,55079021000,"Census Tract 210, Milwaukee County, Wisconsin",534,16,204,197,117,769,26,137,240,366,91,62,18,6,5,45,0,24,21,0,3,0,0,3,0,5,1,0,0,4,14,0,14,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,19,7,0,7,0,0,30,0,26,0,4,25,0,0,18,7,519,16,195,197,111,739,26,137,214,362,54,5,9,11,29,37,0,7,26,4,136,45,91,62,42,27,5,91,37,54,5,16,37,33,227,82,145,67,58,64,38
1259,55079021100,"Census Tract 211, Milwaukee County, Wisconsin",415,31,148,110,126,470,33,117,133,187,6,0,0,6,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,50,8,42,0,0,17,0,17,0,0,0,0,0,0,0,4,0,0,0,4,393,31,126,110,126,427,24,115,119,169,72,8,64,0,0,66,15,19,14,18,6,0,6,0,0,6,0,138,66,72,23,83,14,18,144,66,78,23,83,20,18
1260,55079021200,"Census Tract 212, Milwaukee County, Wisconsin",673,74,229,288,82,782,114,290,238,140,10,0,0,10,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,16,31,17,8,42,0,6,19,17,15,4,0,11,0,20,6,0,0,14,629,68,211,280,70,700,71,290,213,126,121,26,49,26,20,136,49,6,44,37,10,0,10,0,0,10,0,257,136,121,75,55,70,57,267,136,131,75,55,80,57
1261,55079021300,"Census Tract 213, Milwaukee County, Wisconsin",400,42,138,134,86,559,58,180,169,152,51,7,33,5,6,60,0,40,14,6,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,16,9,0,42,11,31,0,0,24,5,0,10,9,0,0,0,0,0,337,35,133,89,80,513,51,180,159,123,123,42,21,54,6,88,18,31,10,29,111,60,51,7,73,19,12,211,88,123,60,52,64,35,322,148,174,67,125,83,47
1262,55079021400,"Census Tract 214, Milwaukee County, Wisconsin",554,46,298,183,27,709,27,397,219,66,72,9,42,12,9,169,48,35,9,77,0,0,0,0,0,0,0,0,0,0,407,55,84,0,268,76,56,0,8,12,0,0,0,0,0,0,0,0,0,0,212,102,17,42,51,181,45,89,16,31,53,0,28,25,0,108,33,0,25,50,497,27,266,177,27,651,27,374,199,51,289,121,77,40,51,261,67,112,36,46,241,169,72,57,77,21,86,550,261,289,188,189,76,97,791,430,361,245,266,97,183
1263,55079021500,"Census Tract 215, Milwaukee County, Wisconsin",857,129,229,172,327,894,118,228,219,329,11,1,10,0,0,22,0,13,9,0,6,0,6,0,0,0,0,0,0,0,134,60,18,44,12,111,39,19,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,22,0,0,0,22,195,0,0,0,195,710,97,202,145,266,759,98,212,187,262,169,32,27,27,83,341,20,16,43,262,33,22,11,1,23,9,0,510,341,169,52,43,70,345,543,363,180,53,66,79,345
1264,55079021600,"Census Tract 216, Milwaukee County, Wisconsin",1018,176,368,406,68,1182,170,407,484,121,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,14,27,24,14,128,55,18,32,23,0,0,0,0,0,0,0,0,0,0,101,57,34,10,0,126,14,76,7,29,19,12,0,0,7,50,9,19,0,22,812,38,336,385,53,934,87,351,388,108,307,195,66,31,15,367,97,132,103,35,17,0,17,0,0,17,0,674,367,307,292,198,134,50,691,367,324,292,198,151,50
1265,55079021700,"Census Tract 217, Milwaukee County, Wisconsin",1918,370,540,560,448,2710,331,1187,443,749,28,2,11,4,11,20,10,0,10,0,46,0,46,0,0,0,0,0,0,0,126,24,51,0,51,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,9,65,24,61,34,10,8,9,101,26,29,32,14,1688,338,532,427,391,2443,252,1187,376,628,230,32,8,133,57,300,79,9,67,145,48,20,28,12,11,14,11,530,300,230,111,17,200,202,578,320,258,123,28,214,213
1266,55079021800,"Census Tract 218, Milwaukee County, Wisconsin",480,61,133,183,103,596,71,160,202,163,62,4,5,53,0,38,5,4,29,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,14,10,0,3,1,0,0,0,0,0,0,0,0,0,0,41,0,26,12,3,35,4,16,15,0,47,6,0,4,37,43,0,43,0,0,424,56,119,146,103,515,49,142,168,156,97,5,40,49,3,116,26,34,49,7,100,38,62,9,9,82,0,213,116,97,31,74,98,10,313,154,159,40,83,180,10
1267,55035000301,"Census Tract 3.01, Eau Claire County, Wisconsin",1239,34,318,485,402,1241,25,309,412,495,13,0,0,13,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,79,0,0,18,61,32,4,0,0,28,17,0,8,9,0,6,0,0,6,0,1239,34,318,485,402,1241,25,309,412,495,0,0,0,0,0,0,0,0,0,0,32,19,13,0,0,13,19,0,0,0,0,0,0,0,32,19,13,0,0,13,19
1268,55035000302,"Census Tract 3.02, Eau Claire County, Wisconsin",2744,157,768,976,843,2657,128,594,950,985,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,70,0,0,25,45,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,61,0,0,11,50,80,0,0,67,13,2682,113,768,976,825,2628,99,594,950,985,76,44,0,14,18,42,29,0,0,13,15,15,0,0,0,0,15,118,42,76,73,0,14,31,133,57,76,73,0,14,46
1269,55035000401,"Census Tract 4.01, Eau Claire County, Wisconsin",749,17,218,259,255,885,17,144,292,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,24,0,13,30,0,0,17,13,749,17,218,259,255,885,17,144,292,432,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24,0,0,24,0,24,0,24,0,0
1270,55035000402,"Census Tract 4.02, Eau Claire County, Wisconsin",1635,137,421,669,408,1704,125,250,628,701,7,0,0,0,7,40,13,0,27,0,0,0,0,0,0,0,0,0,0,0,55,0,33,22,0,159,33,0,126,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,44,0,5,35,4,1541,103,399,647,392,1639,94,250,594,701,120,34,22,48,16,70,31,5,34,0,47,40,7,13,0,27,7,190,70,120,65,27,82,16,237,110,127,78,27,109,23
1271,55035000501,"Census Tract 5.01, Eau Claire County, Wisconsin",1538,44,266,682,546,1579,0,526,700,353,56,42,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,14,22,0,74,0,10,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,65,0,0,0,65,1538,44,266,682,546,1579,0,526,700,353,17,0,17,0,0,27,0,0,0,27,56,0,56,42,0,14,0,44,27,17,0,17,0,27,100,27,73,42,17,14,27
1272,55035000502,"Census Tract 5.02, Eau Claire County, Wisconsin",1781,84,501,591,605,1662,82,375,663,542,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,15,24,37,5,0,12,20,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,37,0,14,23,0,6,0,6,0,0,1743,84,501,567,591,1625,82,375,650,518,64,26,0,24,14,37,0,0,13,24,9,0,9,0,0,9,0,101,37,64,26,0,37,38,110,37,73,26,0,46,38
1273,55035000600,"Census Tract 6, Eau Claire County, Wisconsin",1329,83,558,538,150,1356,50,338,741,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,14,19,7,26,74,14,21,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,57,0,0,74,0,74,0,0,53,11,42,0,0,1329,83,558,538,150,1335,50,338,730,217,74,0,74,0,0,89,11,57,11,10,0,0,0,0,0,0,0,163,89,74,11,131,11,10,163,89,74,11,131,11,10
1274,55035000700,"Census Tract 7, Eau Claire County, Wisconsin",1630,36,219,814,561,1799,9,416,525,849,26,0,0,26,0,36,0,36,0,0,24,0,0,24,0,0,0,0,0,0,13,0,0,0,13,120,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,9,0,8,1,0,1630,36,219,814,561,1777,9,416,503,849,0,0,0,0,0,22,0,0,22,0,62,36,26,0,36,26,0,22,22,0,0,0,22,0,84,58,26,0,36,48,0
1275,55035000801,"Census Tract 8.01, Eau Claire County, Wisconsin",1210,28,236,332,614,1433,43,186,694,510,23,1,0,0,22,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,5,49,15,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,28,236,321,614,1423,43,186,694,500,11,0,0,11,0,10,0,0,0,10,27,4,23,5,0,0,22,21,10,11,0,0,11,10,48,14,34,5,0,11,32
1276,55035000802,"Census Tract 8.02, Eau Claire County, Wisconsin",1315,60,172,362,721,1422,44,192,451,735,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,83,0,53,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38,0,1315,60,172,362,721,1415,44,192,451,728,1,0,1,0,0,16,0,0,9,7,9,9,0,0,0,9,0,17,16,1,0,1,9,7,26,25,1,0,1,18,7
1277,55035000803,"Census Tract 8.03, Eau Claire County, Wisconsin",1875,14,751,620,490,2015,12,638,620,745,148,14,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,36,113,0,71,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,42,64,35,1863,2,751,620,490,2003,12,626,620,745,12,12,0,0,0,54,0,54,0,0,148,0,148,14,0,134,0,66,54,12,12,54,0,0,214,54,160,26,54,134,0
1278,55035000900,"Census Tract 9, Eau Claire County, Wisconsin",1349,142,218,376,613,1724,85,536,405,698,1,1,0,0,0,0,0,0,0,0,26,0,0,26,0,37,0,37,0,0,146,0,0,0,146,38,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,116,218,376,613,1724,85,536,405,698,26,26,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,26,0,26,26,0,0,0,27,0,27,27,0,0,0
1279,55035001101,"Census Tract 11.01, Eau Claire County, Wisconsin",628,26,119,298,185,547,23,245,125,154,93,34,21,38,0,29,0,16,13,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,26,5,7,4,10,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,51,7,5,0,39,0,0,0,0,0,616,19,119,298,180,536,23,238,125,150,22,7,3,7,5,11,0,7,0,4,122,29,93,34,37,51,0,33,11,22,7,10,7,9,155,40,115,41,47,58,9
1280,55035001200,"Census Tract 12, Eau Claire County, Wisconsin",639,31,203,160,245,687,36,197,269,185,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,31,203,160,245,687,36,197,269,185,0,0,0,0,0,16,0,0,0,16,16,16,0,0,0,0,16,16,16,0,0,0,0,16,32,32,0,0,0,0,32
1281,55035001300,"Census Tract 13, Eau Claire County, Wisconsin",1567,98,311,658,500,1507,80,330,497,600,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,18,0,0,18,0,64,28,0,21,15,35,13,0,0,22,122,0,57,65,0,87,0,11,76,0,0,0,0,0,0,0,0,0,0,0,73,0,37,36,0,15,0,0,15,0,1524,55,311,658,500,1455,80,278,497,600,43,43,0,0,0,52,0,52,0,0,3,3,0,0,3,0,0,95,52,43,43,52,0,0,98,55,43,43,55,0,0
1282,55035001401,"Census Tract 14.01, Eau Claire County, Wisconsin",898,23,243,444,188,876,36,264,329,247,9,0,0,9,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,393,5,165,98,125,165,84,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,98,0,0,90,8,898,23,243,444,188,876,36,264,329,247,0,0,0,0,0,0,0,0,0,0,32,23,9,0,0,32,0,0,0,0,0,0,0,0,32,23,9,0,0,32,0
1283,55035001402,"Census Tract 14.02, Eau Claire County, Wisconsin",1180,37,307,466,370,1181,12,228,444,497,10,0,10,0,0,29,0,29,0,0,37,0,0,0,37,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,66,0,0,0,0,0,0,1119,37,272,466,344,1171,12,228,434,497,61,0,35,0,26,10,0,0,10,0,39,29,10,0,39,0,0,71,10,61,0,35,10,26,110,39,71,0,74,10,26
1284,55035001500,"Census Tract 15, Eau Claire County, Wisconsin",1251,55,359,484,353,1193,90,321,411,371,15,2,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,1239,55,359,472,353,1182,79,321,411,371,12,0,0,12,0,11,11,0,0,0,15,0,15,2,0,13,0,23,11,12,11,0,12,0,38,11,27,13,0,25,0
1285,55035001600,"Census Tract 16, Eau Claire County, Wisconsin",1976,71,612,691,602,1869,30,420,651,768,12,9,3,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,18,8,0,7,3,27,14,2,10,1,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,2,0,0,2,0,10,0,0,10,0,32,0,0,31,1,1970,71,612,685,602,1855,30,410,651,764,9,0,0,9,0,16,0,10,2,4,32,20,12,9,3,20,0,25,16,9,0,10,11,4,57,36,21,9,13,31,4
1286,55035001700,"Census Tract 17, Eau Claire County, Wisconsin",592,1,85,174,332,614,5,146,151,312,9,0,0,0,9,12,0,0,9,3,0,0,0,0,0,0,0,0,0,0,28,0,14,0,14,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,591,1,84,174,332,597,5,139,151,302,8,7,1,0,0,17,0,7,0,10,21,12,9,0,0,9,12,25,17,8,7,8,0,10,46,29,17,7,8,9,22
1287,55037190101,"Census Tract 1901.01, Florence County, Wisconsin",428,44,197,155,32,436,53,147,184,52,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,40,197,155,32,436,53,147,184,52,4,4,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,4,0,4,4,0,0,0,6,0,6,4,0,2,0
1288,55037190102,"Census Tract 1901.02, Florence County, Wisconsin",536,12,164,160,200,542,0,170,170,202,12,0,0,0,12,14,0,0,0,14,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,12,164,160,200,533,0,170,170,193,5,0,0,5,0,9,0,0,0,9,26,14,12,0,0,0,26,14,9,5,0,0,5,9,40,23,17,0,0,5,35
1289,55037190200,"Census Tract 1902, Florence County, Wisconsin",736,73,311,269,83,701,56,253,251,141,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,14,1,0,13,0,736,73,311,269,83,700,56,253,251,140,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1290,55039040100,"Census Tract 401, Fond du Lac County, Wisconsin",1331,56,511,476,288,1608,69,528,539,472,5,1,4,0,0,3,0,0,3,0,8,0,0,0,8,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,15,0,0,15,0,9,0,8,1,0,1331,56,511,476,288,1595,69,528,539,459,23,23,0,0,0,13,0,0,0,13,8,3,5,1,4,3,0,36,13,23,23,0,0,13,44,16,28,24,4,3,13
1291,55039040200,"Census Tract 402, Fond du Lac County, Wisconsin",771,83,245,321,122,853,96,263,356,138,80,2,0,78,0,77,64,13,0,0,9,9,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,47,32,0,0,0,0,0,0,727,50,234,321,122,795,53,248,356,138,93,33,28,32,0,58,43,15,0,0,157,77,80,66,13,78,0,151,58,93,76,43,32,0,308,135,173,142,56,110,0
1292,55039040300,"Census Tract 403, Fond du Lac County, Wisconsin",1547,269,546,479,253,1499,28,913,320,238,35,0,0,0,35,24,1,0,0,23,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,81,47,0,34,0,125,98,0,27,0,96,0,73,0,23,81,73,8,0,0,1547,269,546,479,253,1441,28,855,320,238,154,47,73,34,0,183,98,58,27,0,59,24,35,1,0,0,58,337,183,154,145,131,61,0,396,207,189,146,131,61,58
1293,55039040400,"Census Tract 404, Fond du Lac County, Wisconsin",1050,101,521,245,183,929,23,349,365,192,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,950,101,485,217,147,879,10,312,365,192,100,0,36,28,36,50,13,37,0,0,0,0,0,0,0,0,0,150,50,100,13,73,28,36,150,50,100,13,73,28,36
1294,55039040500,"Census Tract 405, Fond du Lac County, Wisconsin",1037,202,367,369,99,1066,94,454,391,127,79,19,35,13,12,47,1,9,24,13,12,0,0,12,0,7,0,7,0,0,25,0,0,25,0,27,6,0,0,21,0,0,0,0,0,0,0,0,0,0,105,36,69,0,0,0,0,0,0,0,35,23,12,0,0,11,0,5,6,0,994,184,367,344,99,1057,94,454,382,127,171,77,69,25,0,14,0,5,9,0,126,47,79,20,44,37,25,185,14,171,77,74,34,0,311,61,250,97,118,71,25
1295,55039040700,"Census Tract 407, Fond du Lac County, Wisconsin",1635,95,700,463,377,1576,71,424,679,402,39,0,39,0,0,11,0,1,10,0,49,0,49,0,0,5,0,5,0,0,32,0,0,0,32,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,1,0,0,5,24,0,0,0,24,35,0,35,0,0,0,0,0,0,0,1579,75,700,463,341,1562,71,424,665,402,106,21,49,0,36,38,0,0,14,24,50,11,39,0,40,10,0,144,38,106,21,49,14,60,194,49,145,21,89,24,60
1296,55039040800,"Census Tract 408, Fond du Lac County, Wisconsin",1176,96,549,317,214,1225,99,323,516,287,0,0,0,0,0,0,0,0,0,0,15,0,4,11,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,31,13,0,18,0,0,0,0,0,0,12,0,12,0,0,42,0,22,20,0,1176,96,549,317,214,1217,99,323,516,279,31,13,0,18,0,8,0,0,0,8,0,0,0,0,0,0,0,39,8,31,13,0,18,8,39,8,31,13,0,18,8
1297,55039040900,"Census Tract 409, Fond du Lac County, Wisconsin",1096,100,341,443,212,1255,94,367,555,239,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,80,19,0,0,61,96,18,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,27,13,1,11,1068,86,332,438,212,1243,94,367,543,239,28,14,9,5,0,12,0,0,12,0,10,10,0,0,0,0,10,40,12,28,14,9,17,0,50,22,28,14,9,17,10
1298,55039041000,"Census Tract 410, Fond du Lac County, Wisconsin",1047,79,415,367,186,1037,65,271,385,316,0,0,0,0,0,21,0,0,0,21,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,24,20,21,8,0,0,0,8,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,8,0,8,0,0,1000,58,389,367,186,1017,45,271,385,316,47,21,26,0,0,20,20,0,0,0,21,21,0,0,0,0,21,67,20,47,41,26,0,0,88,41,47,41,26,0,21
1299,55039041101,"Census Tract 411.01, Fond du Lac County, Wisconsin",1297,36,155,419,687,1529,3,433,561,532,0,0,0,0,0,52,0,0,52,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,1,83,25,0,0,0,25,1297,36,155,419,687,1529,3,433,561,532,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,52,0,0,0,0,0,0,0,0,52,52,0,0,0,52,0
1300,55039041102,"Census Tract 411.02, Fond du Lac County, Wisconsin",1531,70,626,357,478,1718,215,393,637,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,78,0,4,36,38,216,124,92,0,0,0,0,0,0,0,7,0,0,0,7,1527,70,622,357,478,1718,215,393,637,473,82,0,8,36,38,216,124,92,0,0,0,0,0,0,0,0,0,298,216,82,124,100,36,38,298,216,82,124,100,36,38
1301,55039041300,"Census Tract 413, Fond du Lac County, Wisconsin",2350,292,1022,756,280,2399,174,1018,888,319,1,0,1,0,0,0,0,0,0,0,45,0,18,0,27,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,8,1,0,0,34,28,6,0,0,16,0,0,7,9,2220,283,965,692,280,2344,156,991,878,319,137,10,63,64,0,73,26,28,10,9,1,0,1,0,1,0,0,210,73,137,36,91,74,9,211,73,138,36,92,74,9
1302,55039041400,"Census Tract 414, Fond du Lac County, Wisconsin",2191,171,819,792,409,1936,113,671,589,563,5,0,0,5,0,4,0,0,0,4,0,0,0,0,0,2,0,0,1,1,13,0,0,10,3,65,0,26,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,6,0,84,0,76,0,8,92,0,77,11,4,2157,171,818,790,378,1910,113,671,571,555,74,0,41,2,31,33,1,0,24,8,9,4,5,0,0,5,4,107,33,74,1,41,26,39,116,37,79,1,41,31,43
1303,55039041500,"Census Tract 415, Fond du Lac County, Wisconsin",1032,152,354,300,226,1242,137,553,359,193,15,0,0,0,15,18,2,0,16,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,1008,140,354,288,226,1217,112,553,359,193,24,12,0,12,0,25,25,0,0,0,33,18,15,2,0,16,15,49,25,24,37,0,12,0,82,43,39,39,0,28,15
1304,55039041600,"Census Tract 416, Fond du Lac County, Wisconsin",1714,189,625,337,563,1956,87,649,564,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,8,0,4,0,4,0,0,0,0,0,1667,144,623,337,563,1924,64,640,564,656,51,45,6,0,0,39,23,16,0,0,0,0,0,0,0,0,0,90,39,51,68,22,0,0,90,39,51,68,22,0,0
1305,55039041700,"Census Tract 417, Fond du Lac County, Wisconsin",1347,69,666,425,187,1255,82,502,402,269,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,8,1,4,3,0,15,0,10,4,1,1309,69,657,415,168,1232,71,500,402,259,41,3,9,10,19,26,13,3,0,10,2,0,2,2,0,0,0,67,26,41,16,12,10,29,69,26,43,18,12,10,29
